137.92,2.69
137.92,2.7
137.93,2.71
137.93,2.72
137.93,2.73
137.93,2.75
137.94,2.76
137.94,2.77
137.94,2.78
137.94,2.79
137.95,2.8
137.95,2.82
137.95,2.83
137.95,2.84
137.96,2.85
137.96,2.86
137.96,2.87
137.96,2.89
137.97,2.9
137.97,2.91
137.97,2.92
137.97,2.93
137.98,2.94
137.98,2.95
137.98,2.97
137.98,2.98
137.99,2.99
137.99,3.0
137.99,3.01
137.99,3.02
138.0,3.04
138.0,3.05
138.0,3.06
138.0,3.07
138.0,3.08
138.01,3.09
138.01,3.11
138.01,3.12
138.01,3.13
138.02,3.14
138.02,3.15
138.02,3.16
138.03,3.18
138.03,3.19
138.03,3.2
138.03,3.21
138.04,3.22
138.04,3.23
138.04,3.24
138.05,3.26
138.05,3.27
138.05,3.28
138.06,3.29
138.06,3.3
138.06,3.31
138.07,3.33
138.07,3.34
138.07,3.35
138.08,3.36
138.08,3.37
138.08,3.38
138.09,3.4
138.09,3.41
138.1,3.42
138.1,3.43
138.1,3.44
138.11,3.45
138.11,3.47
138.12,3.48
138.12,3.49
138.12,3.5
138.13,3.51
138.13,3.52
138.14,3.54
138.14,3.55
138.14,3.56
138.15,3.57
138.15,3.58
138.16,3.59
138.16,3.6
138.16,3.62
138.17,3.63
138.17,3.64
138.18,3.65
138.18,3.66
138.18,3.67
138.19,3.69
138.19,3.7
138.2,3.71
138.2,3.72
138.2,3.73
138.21,3.74
138.21,3.76
138.22,3.77
138.22,3.78
138.23,3.79
138.23,3.8
138.23,3.81
138.24,3.83
138.24,3.84
138.25,3.85
138.25,3.86
138.25,3.87
138.26,3.88
138.26,3.9
138.27,3.91
138.27,3.92
138.27,3.93
138.28,3.94
138.28,3.95
138.29,3.96
138.29,3.98
138.29,3.99
138.3,4.0
138.3,4.01
138.3,4.02
138.31,4.03
138.31,4.05
138.31,4.06
138.32,4.07
138.32,4.08
138.32,4.09
138.32,4.1
138.33,4.12
138.33,4.13
138.33,4.14
138.34,4.15
138.34,4.16
138.34,4.17
138.34,4.19
138.35,4.2
138.35,4.21
138.35,4.22
138.36,4.23
138.36,4.24
138.36,4.26
138.36,4.27
138.37,4.28
138.37,4.29
138.37,4.3
138.38,4.31
138.38,4.32
138.38,4.34
138.38,4.35
138.39,4.36
138.39,4.37
138.39,4.38
138.39,4.39
138.4,4.41
138.4,4.42
138.4,4.43
138.4,4.44
138.4,4.45
138.41,4.46
138.41,4.48
138.41,4.49
138.41,4.5
138.42,4.51
138.42,4.52
138.42,4.53
138.42,4.55
138.43,4.56
138.43,4.57
138.43,4.58
138.43,4.59
138.44,4.6
138.44,4.61
138.44,4.63
138.44,4.64
138.45,4.65
138.45,4.66
138.45,4.67
138.45,4.68
138.45,4.7
138.46,4.71
138.46,4.72
138.46,4.73
138.46,4.74
138.46,4.75
138.46,4.77
138.46,4.78
138.46,4.79
138.47,4.8
138.47,4.81
138.47,4.82
138.47,4.84
138.47,4.85
138.47,4.86
138.47,4.87
138.47,4.88
138.47,4.89
138.48,4.91
138.48,4.92
138.48,4.93
138.48,4.94
138.48,4.95
138.48,4.96
138.48,4.97
138.48,4.99
138.49,5.0
138.49,5.01
138.49,5.02
138.49,5.03
138.49,5.04
138.5,5.06
138.5,5.07
138.5,5.08
138.5,5.09
138.5,5.1
138.51,5.11
138.51,5.13
138.51,5.14
138.51,5.15
138.52,5.16
138.52,5.17
138.52,5.18
138.53,5.2
138.53,5.21
138.53,5.22
138.54,5.23
138.54,5.24
138.54,5.25
138.55,5.27
138.55,5.28
138.55,5.29
138.56,5.3
138.56,5.31
138.57,5.32
138.57,5.33
138.57,5.35
138.58,5.36
138.58,5.37
138.59,5.38
138.59,5.39
138.6,5.4
138.6,5.42
138.61,5.43
138.61,5.44
138.62,5.45
138.62,5.46
138.63,5.47
138.63,5.49
138.64,5.5
138.64,5.51
138.65,5.52
138.65,5.53
138.66,5.54
138.66,5.56
138.67,5.57
138.67,5.58
138.68,5.59
138.69,5.6
138.69,5.61
138.7,5.63
138.7,5.64
138.71,5.65
138.72,5.66
138.72,5.67
138.73,5.68
138.74,5.69
138.74,5.71
138.75,5.72
138.76,5.73
138.76,5.74
138.77,5.75
138.78,5.76
138.79,5.78
138.79,5.79
138.8,5.8
138.81,5.81
138.82,5.82
138.82,5.83
138.83,5.85
138.84,5.86
138.85,5.87
138.86,5.88
138.86,5.89
138.87,5.9
138.88,5.92
138.89,5.93
138.9,5.94
138.91,5.95
138.91,5.96
138.92,5.97
138.93,5.98
138.94,6.0
138.95,6.01
138.96,6.02
138.97,6.03
138.98,6.04
138.98,6.05
138.99,6.07
139.0,6.08
139.01,6.09
139.02,6.1
139.03,6.11
139.04,6.12
139.05,6.14
139.06,6.15
139.07,6.16
139.08,6.17
139.09,6.18
139.1,6.19
139.11,6.21
139.12,6.22
139.13,6.23
139.14,6.24
139.15,6.25
139.16,6.26
139.17,6.28
139.18,6.29
139.2,6.3
139.21,6.31
139.22,6.32
139.23,6.33
139.24,6.34
139.25,6.36
139.26,6.37
139.27,6.38
139.28,6.39
139.29,6.4
139.3,6.41
139.31,6.43
139.32,6.44
139.33,6.45
139.34,6.46
139.35,6.47
139.36,6.48
139.37,6.5
139.38,6.51
139.39,6.52
139.4,6.53
139.41,6.54
139.42,6.55
139.44,6.57
139.45,6.58
139.46,6.59
139.47,6.6
139.48,6.61
139.49,6.62
139.5,6.64
139.51,6.65
139.52,6.66
139.53,6.67
139.54,6.68
139.55,6.69
139.56,6.7
139.57,6.72
139.58,6.73
139.58,6.74
139.59,6.75
139.6,6.76
139.61,6.77
139.62,6.79
139.63,6.8
139.64,6.81
139.65,6.82
139.66,6.83
139.67,6.84
139.68,6.86
139.68,6.87
139.69,6.88
139.7,6.89
139.71,6.9
139.72,6.91
139.73,6.93
139.74,6.94
139.74,6.95
139.75,6.96
139.76,6.97
139.77,6.98
139.78,7.0
139.78,7.01
139.79,7.02
139.8,7.03
139.81,7.04
139.81,7.05
139.82,7.06
139.83,7.08
139.84,7.09
139.84,7.1
139.85,7.11
139.86,7.12
139.86,7.13
139.87,7.15
139.88,7.16
139.89,7.17
139.89,7.18
139.9,7.19
139.91,7.2
139.91,7.22
139.92,7.23
139.93,7.24
139.94,7.25
139.94,7.26
139.95,7.27
139.96,7.29
139.96,7.3
139.97,7.31
139.98,7.32
139.99,7.33
139.99,7.34
140.0,7.35
140.01,7.37
140.01,7.38
140.02,7.39
140.03,7.4
140.04,7.41
140.04,7.42
140.05,7.44
140.06,7.45
140.07,7.46
140.07,7.47
140.08,7.48
140.09,7.49
140.1,7.51
140.1,7.52
140.11,7.53
140.12,7.54
140.13,7.55
140.13,7.56
140.14,7.58
140.15,7.59
140.16,7.6
140.16,7.61
140.17,7.62
140.18,7.63
140.18,7.65
140.19,7.66
140.2,7.67
140.21,7.68
140.21,7.69
140.22,7.7
140.23,7.71
140.24,7.73
140.24,7.74
140.25,7.75
140.26,7.76
140.27,7.77
140.28,7.78
140.28,7.8
140.29,7.81
140.3,7.82
140.31,7.83
140.32,7.84
140.32,7.85
140.33,7.87
140.34,7.88
140.35,7.89
140.36,7.9
140.36,7.91
140.37,7.92
140.38,7.94
140.39,7.95
140.4,7.96
140.4,7.97
140.41,7.98
140.42,7.99
140.43,8.01
140.44,8.02
140.44,8.03
140.45,8.04
140.46,8.05
140.47,8.06
140.47,8.07
140.48,8.09
140.49,8.1
140.5,8.11
140.51,8.12
140.51,8.13
140.52,8.14
140.53,8.16
140.54,8.17
140.54,8.18
140.55,8.19
140.56,8.2
140.57,8.21
140.57,8.23
140.58,8.24
140.59,8.25
140.6,8.26
140.6,8.27
140.61,8.28
140.62,8.3
140.63,8.31
140.63,8.32
140.64,8.33
140.65,8.34
140.66,8.35
140.66,8.36
140.67,8.38
140.68,8.39
140.69,8.4
140.7,8.41
140.71,8.42
140.71,8.43
140.72,8.45
140.73,8.46
140.74,8.47
140.75,8.48
140.76,8.49
140.77,8.5
140.78,8.52
140.78,8.53
140.79,8.54
140.8,8.55
140.81,8.56
140.82,8.57
140.83,8.59
140.84,8.6
140.85,8.61
140.85,8.62
140.86,8.63
140.87,8.64
140.88,8.66
140.89,8.67
140.9,8.68
140.9,8.69
140.91,8.7
140.92,8.71
140.93,8.72
140.94,8.74
140.94,8.75
140.95,8.76
140.96,8.77
140.97,8.78
140.97,8.79
140.98,8.81
140.99,8.82
140.99,8.83
141.0,8.84
141.01,8.85
141.01,8.86
141.02,8.88
141.03,8.89
141.03,8.9
141.04,8.91
141.05,8.92
141.05,8.93
141.06,8.95
141.07,8.96
141.07,8.97
141.08,8.98
141.08,8.99
141.09,9.0
141.09,9.02
141.1,9.03
141.1,9.04
141.11,9.05
141.11,9.06
141.12,9.07
141.13,9.08
141.13,9.1
141.14,9.11
141.14,9.12
141.15,9.13
141.15,9.14
141.16,9.15
141.16,9.17
141.17,9.18
141.17,9.19
141.17,9.2
141.18,9.21
141.18,9.22
141.19,9.24
141.19,9.25
141.2,9.26
141.2,9.27
141.2,9.28
141.21,9.29
141.21,9.31
141.21,9.32
141.22,9.33
141.22,9.34
141.23,9.35
141.23,9.36
141.23,9.38
141.23,9.39
141.24,9.4
141.24,9.41
141.24,9.42
141.25,9.43
141.25,9.44
141.25,9.46
141.25,9.47
141.26,9.48
141.26,9.49
141.26,9.5
141.26,9.51
141.27,9.53
141.27,9.54
141.27,9.55
141.27,9.56
141.27,9.57
141.28,9.58
141.28,9.6
141.28,9.61
141.28,9.62
141.28,9.63
141.29,9.64
141.29,9.65
141.29,9.67
141.29,9.68
141.29,9.69
141.3,9.7
141.3,9.71
141.3,9.72
141.3,9.73
141.31,9.75
141.31,9.76
141.31,9.77
141.31,9.78
141.31,9.79
141.32,9.8
141.32,9.82
141.32,9.83
141.32,9.84
141.32,9.85
141.33,9.86
141.33,9.87
141.33,9.89
141.33,9.9
141.33,9.91
141.33,9.92
141.33,9.93
141.34,9.94
141.34,9.96
141.34,9.97
141.34,9.98
141.34,9.99
141.34,10.0
141.34,10.01
141.34,10.03
141.34,10.04
141.34,10.05
141.35,10.06
141.35,10.07
141.35,10.08
141.35,10.09
141.35,10.11
141.35,10.12
141.35,10.13
141.35,10.14
141.35,10.15
141.35,10.16
141.36,10.18
141.36,10.19
141.36,10.2
141.36,10.21
141.36,10.22
141.36,10.23
141.37,10.25
141.37,10.26
141.37,10.27
141.37,10.28
141.37,10.29
141.38,10.3
141.38,10.32
141.38,10.33
141.38,10.34
141.39,10.35
141.39,10.36
141.39,10.37
141.4,10.39
141.4,10.4
141.4,10.41
141.41,10.42
141.41,10.43
141.41,10.44
141.42,10.45
141.42,10.46
141.42,10.47
141.43,10.49
141.43,10.5
141.44,10.51
141.44,10.52
141.44,10.53
141.45,10.54
141.45,10.55
141.46,10.56
141.46,10.57
141.46,10.58
141.47,10.59
141.47,10.61
141.48,10.62
141.48,10.63
141.49,10.64
141.49,10.65
141.5,10.66
141.5,10.67
141.5,10.68
141.51,10.69
141.51,10.7
141.52,10.72
141.52,10.73
141.53,10.74
141.53,10.75
141.54,10.76
141.54,10.77
141.55,10.78
141.55,10.79
141.56,10.8
141.56,10.81
141.57,10.83
141.57,10.84
141.58,10.85
141.58,10.86
141.59,10.87
141.59,10.88
141.6,10.89
141.6,10.9
141.61,10.91
141.62,10.92
141.62,10.94
141.63,10.95
141.63,10.96
141.64,10.97
141.64,10.98
141.65,10.99
141.66,11.0
141.66,11.01
141.67,11.02
141.67,11.03
141.68,11.04
141.69,11.06
141.69,11.07
141.7,11.08
141.71,11.09
141.71,11.1
141.72,11.11
141.72,11.12
141.73,11.13
141.73,11.14
141.74,11.15
141.75,11.17
141.75,11.18
141.76,11.19
141.76,11.2
141.77,11.21
141.77,11.22
141.78,11.23
141.79,11.24
141.79,11.25
141.8,11.26
141.8,11.28
141.81,11.29
141.81,11.3
141.82,11.31
141.83,11.32
141.83,11.33
141.84,11.34
141.84,11.35
141.85,11.36
141.86,11.37
141.86,11.39
141.87,11.4
141.88,11.41
141.88,11.42
141.89,11.43
141.89,11.44
141.9,11.45
141.91,11.46
141.91,11.47
141.92,11.48
141.93,11.49
141.93,11.51
141.94,11.52
141.95,11.53
141.95,11.54
141.96,11.55
141.97,11.56
141.97,11.57
141.98,11.58
141.98,11.59
141.99,11.6
142.0,11.62
142.0,11.63
142.01,11.64
142.02,11.65
142.02,11.66
142.03,11.67
142.03,11.68
142.04,11.69
142.04,11.7
142.05,11.71
142.06,11.73
142.06,11.74
142.07,11.75
142.07,11.76
142.08,11.77
142.08,11.78
142.09,11.79
142.09,11.8
142.1,11.81
142.1,11.83
142.11,11.84
142.11,11.85
142.12,11.86
142.12,11.87
142.13,11.88
142.13,11.89
142.13,11.91
142.14,11.92
142.14,11.93
142.15,11.94
142.15,11.95
142.15,11.96
142.16,11.98
142.16,11.99
142.16,12.0
142.17,12.01
142.17,12.02
142.18,12.03
142.18,12.05
142.18,12.06
142.19,12.07
142.19,12.08
142.19,12.09
142.2,12.1
142.2,12.12
142.2,12.13
142.21,12.14
142.21,12.15
142.21,12.16
142.22,12.17
142.22,12.18
142.22,12.2
142.23,12.21
142.23,12.22
142.23,12.23
142.23,12.24
142.24,12.25
142.24,12.27
142.24,12.28
142.25,12.29
142.25,12.3
142.25,12.31
142.25,12.32
142.26,12.34
142.26,12.35
142.26,12.36
142.26,12.37
142.27,12.38
142.27,12.39
142.27,12.41
142.27,12.42
142.27,12.43
142.28,12.44
142.28,12.45
142.28,12.46
142.28,12.47
142.29,12.49
142.29,12.5
142.29,12.51
142.29,12.52
142.3,12.53
142.3,12.54
142.3,12.56
142.3,12.57
142.31,12.58
142.31,12.59
142.31,12.6
142.31,12.61
142.32,12.63
142.32,12.64
142.32,12.65
142.32,12.66
142.33,12.67
142.33,12.68
142.33,12.7
142.34,12.71
142.34,12.72
142.34,12.73
142.34,12.74
142.35,12.75
142.35,12.77
142.35,12.78
142.35,12.79
142.36,12.8
142.36,12.81
142.36,12.82
142.36,12.83
142.36,12.85
142.37,12.86
142.37,12.87
142.37,12.88
142.37,12.89
142.38,12.9
142.38,12.92
142.38,12.93
142.38,12.94
142.39,12.95
142.39,12.96
142.39,12.97
142.4,12.99
142.4,13.0
142.4,13.01
142.41,13.02
142.41,13.03
142.41,13.04
142.42,13.05
142.42,13.07
142.42,13.08
142.43,13.09
142.43,13.1
142.43,13.11
142.44,13.12
142.44,13.13
142.44,13.15
142.45,13.16
142.45,13.17
142.46,13.18
142.46,13.19
142.46,13.2
142.47,13.21
142.47,13.23
142.48,13.24
142.48,13.25
142.49,13.26
142.49,13.27
142.5,13.28
142.5,13.29
142.5,13.3
142.51,13.32
142.51,13.33
142.52,13.34
142.53,13.35
142.53,13.36
142.54,13.37
142.54,13.38
142.55,13.39
142.55,13.4
142.56,13.41
142.56,13.42
142.57,13.44
142.58,13.45
142.58,13.46
142.59,13.47
142.59,13.48
142.6,13.49
142.61,13.5
142.61,13.51
142.62,13.52
142.62,13.53
142.63,13.55
142.64,13.56
142.64,13.57
142.65,13.58
142.66,13.59
142.66,13.6
142.67,13.61
142.68,13.62
142.69,13.63
142.69,13.64
142.7,13.66
142.71,13.67
142.72,13.68
142.72,13.69
142.73,13.7
142.74,13.71
142.75,13.72
142.75,13.73
142.76,13.74
142.77,13.75
142.78,13.77
142.79,13.78
142.79,13.79
142.8,13.8
142.81,13.81
142.82,13.82
142.83,13.83
142.84,13.84
142.84,13.85
142.85,13.86
142.86,13.87
142.87,13.88
142.88,13.9
142.89,13.91
142.9,13.92
142.91,13.93
142.92,13.94
142.93,13.95
142.94,13.96
142.94,13.97
142.95,13.98
142.96,13.99
142.97,14.0
142.98,14.01
142.99,14.03
143.0,14.04
143.01,14.05
143.02,14.06
143.03,14.07
143.04,14.08
143.05,14.09
143.06,14.1
143.07,14.11
143.08,14.12
143.09,14.13
143.1,14.14
143.11,14.15
143.12,14.17
143.14,14.18
143.15,14.19
143.16,14.2
143.17,14.21
143.18,14.22
143.19,14.23
143.2,14.24
143.21,14.25
143.22,14.26
143.23,14.27
143.25,14.28
143.26,14.3
143.27,14.31
143.28,14.32
143.29,14.33
143.3,14.34
143.31,14.35
143.32,14.36
143.33,14.37
143.34,14.38
143.35,14.39
143.36,14.4
143.37,14.41
143.38,14.42
143.39,14.44
143.4,14.45
143.41,14.46
143.42,14.47
143.43,14.48
143.44,14.49
143.45,14.5
143.46,14.51
143.48,14.52
143.49,14.53
143.5,14.55
143.51,14.56
143.52,14.57
143.53,14.58
143.54,14.59
143.55,14.6
143.56,14.61
143.57,14.62
143.58,14.63
143.59,14.64
143.6,14.66
143.61,14.67
143.62,14.68
143.63,14.69
143.63,14.7
143.64,14.71
143.65,14.72
143.66,14.74
143.67,14.75
143.68,14.76
143.69,14.77
143.7,14.78
143.71,14.79
143.71,14.8
143.72,14.82
143.73,14.83
143.74,14.84
143.75,14.85
143.76,14.86
143.76,14.87
143.77,14.88
143.78,14.9
143.79,14.91
143.8,14.92
143.8,14.93
143.81,14.94
143.82,14.95
143.83,14.96
143.83,14.98
143.84,14.99
143.85,15.0
143.86,15.01
143.86,15.02
143.87,15.03
143.88,15.04
143.88,15.06
143.89,15.07
143.9,15.08
143.9,15.09
143.91,15.1
143.92,15.11
143.92,15.12
143.93,15.14
143.94,15.15
143.94,15.16
143.95,15.17
143.96,15.18
143.96,15.19
143.97,15.2
143.97,15.22
143.98,15.23
143.99,15.24
143.99,15.25
144.0,15.26
144.0,15.27
144.01,15.28
144.01,15.3
144.02,15.31
144.02,15.32
144.03,15.33
144.03,15.34
144.04,15.35
144.04,15.37
144.05,15.38
144.05,15.39
144.06,15.4
144.06,15.41
144.07,15.42
144.07,15.44
144.08,15.45
144.08,15.46
144.08,15.47
144.09,15.48
144.09,15.49
144.1,15.51
144.1,15.52
144.1,15.53
144.11,15.54
144.11,15.55
144.11,15.56
144.12,15.57
144.12,15.59
144.12,15.6
144.12,15.61
144.13,15.62
144.13,15.63
144.13,15.64
144.14,15.66
144.14,15.67
144.14,15.68
144.14,15.69
144.15,15.7
144.15,15.71
144.15,15.73
144.15,15.74
144.16,15.75
144.16,15.76
144.16,15.77
144.16,15.78
144.17,15.8
144.17,15.81
144.17,15.82
144.17,15.83
144.17,15.84
144.18,15.85
144.18,15.87
144.18,15.88
144.18,15.89
144.18,15.9
144.19,15.91
144.19,15.92
144.19,15.93
144.19,15.95
144.2,15.96
144.2,15.97
144.2,15.98
144.2,15.99
144.2,16.0
144.2,16.02
144.2,16.03
144.21,16.04
144.21,16.05
144.21,16.06
144.21,16.07
144.21,16.09
144.21,16.1
144.21,16.11
144.22,16.12
144.22,16.13
144.22,16.14
144.22,16.16
144.22,16.17
144.22,16.18
144.22,16.19
144.22,16.2
144.23,16.21
144.23,16.22
144.23,16.24
144.23,16.25
144.23,16.26
144.23,16.27
144.23,16.28
144.24,16.29
144.24,16.31
144.24,16.32
144.24,16.33
144.24,16.34
144.24,16.35
144.24,16.36
144.25,16.38
144.25,16.39
144.25,16.4
144.25,16.41
144.25,16.42
144.25,16.43
144.25,16.45
144.25,16.46
144.26,16.47
144.26,16.48
144.26,16.49
144.26,16.5
144.26,16.52
144.26,16.53
144.26,16.54
144.26,16.55
144.27,16.56
144.27,16.57
144.27,16.58
144.27,16.6
144.27,16.61
144.27,16.62
144.27,16.63
144.27,16.64
144.27,16.65
144.27,16.67
144.27,16.68
144.27,16.69
144.28,16.7
144.28,16.71
144.28,16.72
144.28,16.74
144.28,16.75
144.28,16.76
144.28,16.77
144.28,16.78
144.28,16.79
144.28,16.81
144.28,16.82
144.28,16.83
144.29,16.84
144.29,16.85
144.29,16.86
144.29,16.88
144.29,16.89
144.29,16.9
144.29,16.91
144.29,16.92
144.29,16.93
144.29,16.94
144.29,16.96
144.3,16.97
144.3,16.98
144.3,16.99
144.3,17.0
144.3,17.01
144.3,17.03
144.3,17.04
144.31,17.05
144.31,17.06
144.31,17.07
144.31,17.08
144.31,17.1
144.31,17.11
144.31,17.12
144.32,17.13
144.32,17.14
144.32,17.15
144.32,17.17
144.32,17.18
144.32,17.19
144.33,17.2
144.33,17.21
144.33,17.22
144.33,17.24
144.33,17.25
144.33,17.26
144.34,17.27
144.34,17.28
144.34,17.29
144.34,17.3
144.34,17.32
144.34,17.33
144.35,17.34
144.35,17.35
144.35,17.36
144.35,17.37
144.35,17.39
144.35,17.4
144.35,17.41
144.35,17.42
144.35,17.43
144.36,17.44
144.36,17.46
144.36,17.47
144.36,17.48
144.36,17.49
144.36,17.5
144.36,17.51
144.36,17.53
144.36,17.54
144.36,17.55
144.36,17.56
144.37,17.57
144.37,17.58
144.37,17.59
144.37,17.61
144.37,17.62
144.37,17.63
144.37,17.64
144.37,17.65
144.37,17.66
144.37,17.68
144.37,17.69
144.37,17.7
144.38,17.71
144.38,17.72
144.38,17.73
144.38,17.75
144.38,17.76
144.38,17.77
144.38,17.78
144.38,17.79
144.38,17.8
144.38,17.82
144.38,17.83
144.38,17.84
144.39,17.85
144.39,17.86
144.39,17.87
144.39,17.89
144.39,17.9
144.39,17.91
144.39,17.92
144.39,17.93
144.39,17.94
144.39,17.95
144.39,17.97
144.39,17.98
144.39,17.99
144.4,18.0
144.4,18.01
144.4,18.02
144.4,18.04
144.4,18.05
144.4,18.06
144.4,18.07
144.4,18.08
144.4,18.09
144.4,18.11
144.4,18.12
144.4,18.13
144.41,18.14
144.41,18.15
144.41,18.16
144.41,18.18
144.41,18.19
144.41,18.2
144.41,18.21
144.41,18.22
144.41,18.23
144.41,18.25
144.41,18.26
144.41,18.27
144.42,18.28
144.42,18.29
144.42,18.3
144.42,18.31
144.42,18.33
144.42,18.34
144.42,18.35
144.42,18.36
144.42,18.37
144.42,18.38
144.42,18.4
144.42,18.41
144.43,18.42
144.43,18.43
144.43,18.44
144.43,18.45
144.43,18.47
144.43,18.48
144.43,18.49
144.43,18.5
144.43,18.51
144.43,18.52
144.43,18.54
144.43,18.55
144.43,18.56
144.43,18.57
144.43,18.58
144.43,18.59
144.43,18.6
144.43,18.62
144.43,18.63
144.43,18.64
144.43,18.65
